fecha,precio_MD,demanda_prevision_D-1,demanda_Real,precio_Francia,precio_GAS,Temperatura,Radiacion,tipo_dia
2020-01-14 16:00:00,38.01,35308.0,31306.195,38.77,11.6,0.51,2.6407,M
2020-01-14 17:00:00,41.51,37370.0,32921.905,39.37,11.6,0.51,2.6407,M
2020-01-14 18:00:00,45.25,38705.0,33986.455,39.25,11.6,0.51,2.6407,M
2020-01-14 19:00:00,46.55,39292.0,34288.058,32.56,11.6,0.51,2.6407,M
2020-01-14 20:00:00,46.75,38337.0,33164.451,31.1,11.6,0.51,2.6407,M
2020-01-14 21:00:00,45.09,35437.0,30358.022,32.13,11.6,0.51,2.6407,M
2020-01-14 22:00:00,40.15,31837.0,27150.933,29.55,11.6,0.51,2.6407,M
2020-01-14 23:00:00,31.17,28834.0,25034.607,24.95,11.6,0.51,2.6407,M
2020-01-15 00:00:00,30.67,26604.0,23032.197,19.36,11.4,3.81,0.9718,X
2020-01-15 01:00:00,29.0,25324.0,21993.522,16.01,11.4,3.81,0.9718,X
2020-01-15 02:00:00,20.01,24744.0,21594.066,11.09,11.4,3.81,0.9718,X
2020-01-15 03:00:00,17.5,24690.0,21556.567,10.52,11.4,3.81,0.9718,X
2020-01-15 04:00:00,16.67,25325.0,22240.192,19.15,11.4,3.81,0.9718,X
2020-01-15 05:00:00,25.0,28247.0,24974.776,30.02,11.4,3.81,0.9718,X
2020-01-15 06:00:00,30.53,33388.0,29585.25,38.53,11.4,3.81,0.9718,X
2020-01-15 07:00:00,38.53,36913.0,32206.712,41.64,11.4,3.81,0.9718,X
2020-01-15 08:00:00,42.99,37896.0,33243.928,39.54,11.4,3.81,0.9718,X
2020-01-15 09:00:00,43.52,38465.0,33664.704,35.24,11.4,3.81,0.9718,X
2020-01-15 10:00:00,44.5,38253.0,33459.255,34.06,11.4,3.81,0.9718,X
2020-01-15 11:00:00,44.02,37596.0,33071.213,32.0,11.4,3.81,0.9718,X
2020-01-15 12:00:00,43.85,37275.0,32764.654,31.27,11.4,3.81,0.9718,X
2020-01-15 13:00:00,43.01,35996.0,31664.002,33.47,11.4,3.81,0.9718,X
2020-01-15 14:00:00,40.21,35382.0,31067.441,34.46,11.4,3.81,0.9718,X
2020-01-15 15:00:00,41.25,35036.0,30749.31,36.54,11.4,3.81,0.9718,X
2020-01-15 16:00:00,42.5,35196.0,30955.414,43.32,11.4,3.81,0.9718,X
2020-01-15 17:00:00,45.0,37001.0,32371.242,44.14,11.4,3.81,0.9718,X
2020-01-15 18:00:00,48.43,38440.0,33443.236,44.25,11.4,3.81,0.9718,X
2020-01-15 19:00:00,52.8,38902.0,33659.568,38.02,11.4,3.81,0.9718,X
2020-01-15 20:00:00,52.49,37849.0,32677.28,33.4,11.4,3.81,0.9718,X
2020-01-15 21:00:00,48.1,34939.0,30006.62,35.42,11.4,3.81,0.9718,X
2020-01-15 22:00:00,43.75,31498.0,26901.253,32.39,11.4,3.81,0.9718,X
2020-01-15 23:00:00,38.5,28292.0,24657.303,31.17,11.4,3.81,0.9718,X
2020-01-16 00:00:00,33.27,26077.0,22990.904,31.18,11.37,5.11,1.5134,J
2020-01-16 01:00:00,31.18,24861.0,21918.167,30.8,11.37,5.11,1.5134,J
2020-01-16 02:00:00,30.8,24350.0,21476.605,29.9,11.37,5.11,1.5134,J
2020-01-16 03:00:00,29.9,24269.0,21424.948,29.72,11.37,5.11,1.5134,J
2020-01-16 04:00:00,29.72,24920.0,22154.372,31.1,11.37,5.11,1.5134,J
2020-01-16 05:00:00,31.1,27779.0,24876.989,38.7,11.37,5.11,1.5134,J
2020-01-16 06:00:00,38.7,32639.0,29320.301,45.42,11.37,5.11,1.5134,J
2020-01-16 07:00:00,42.1,35749.0,31997.585,52.4,11.37,5.11,1.5134,J
2020-01-16 08:00:00,42.89,36639.0,32877.973,47.0,11.37,5.11,1.5134,J
2020-01-16 09:00:00,44.1,36996.0,33180.921,43.51,11.37,5.11,1.5134,J
2020-01-16 10:00:00,43.51,36619.0,32870.084,42.1,11.37,5.11,1.5134,J
2020-01-16 11:00:00,42.1,36012.0,32412.424,40.36,11.37,5.11,1.5134,J
2020-01-16 12:00:00,40.36,35815.0,32080.169,40.08,11.37,5.11,1.5134,J
2020-01-16 13:00:00,40.08,34689.0,31095.215,36.81,11.37,5.11,1.5134,J
2020-01-16 14:00:00,36.81,34128.0,30540.547,32.49,11.37,5.11,1.5134,J
2020-01-16 15:00:00,32.49,33772.0,30286.741,32.87,11.37,5.11,1.5134,J
2020-01-16 16:00:00,32.87,34068.0,30411.303,40.84,11.37,5.11,1.5134,J
2020-01-16 17:00:00,40.84,35911.0,31851.4,43.15,11.37,5.11,1.5134,J
2020-01-16 18:00:00,43.15,37174.0,33020.613,40.45,11.37,5.11,1.5134,J
2020-01-16 19:00:00,43.2,37690.0,33274.796,35.39,11.37,5.11,1.5134,J
2020-01-16 20:00:00,43.98,36831.0,32242.622,31.14,11.37,5.11,1.5134,J
2020-01-16 21:00:00,43.15,34037.0,29730.471,32.17,11.37,5.11,1.5134,J
2020-01-16 22:00:00,40.01,30758.0,26793.238,32.68,11.37,5.11,1.5134,J
2020-01-16 23:00:00,32.68,28241.0,24873.374,27.6,11.37,5.11,1.5134,J
2020-01-17 00:00:00,30.87,26165.0,23038.958,27.42,11.12,5.8,1.997,V
2020-01-17 01:00:00,29.48,24903.0,21978.275,26.86,11.12,5.8,1.997,V
2020-01-17 02:00:00,26.86,24372.0,21639.511,25.71,11.12,5.8,1.997,V
2020-01-17 03:00:00,25.71,24268.0,21564.301,26.01,11.12,5.8,1.997,V
2020-01-17 04:00:00,26.01,24970.0,22138.571,27.97,11.12,5.8,1.997,V
2020-01-17 05:00:00,27.97,27783.0,24832.398,31.09,11.12,5.8,1.997,V
2020-01-17 06:00:00,31.09,32530.0,29243.989,40.25,11.12,5.8,1.997,V
2020-01-17 07:00:00,40.25,35392.0,31753.908,43.8,11.12,5.8,1.997,V
2020-01-17 08:00:00,43.8,36411.0,32742.934,43.19,11.12,5.8,1.997,V
2020-01-17 09:00:00,43.19,36861.0,32989.132,43.68,11.12,5.8,1.997,V
2020-01-17 10:00:00,43.68,36495.0,32644.707,42.72,11.12,5.8,1.997,V
2020-01-17 11:00:00,42.72,35879.0,32235.135,41.37,11.12,5.8,1.997,V
2020-01-17 12:00:00,41.37,35621.0,31963.051,39.98,11.12,5.8,1.997,V
2020-01-17 13:00:00,39.98,34370.0,30857.797,39.02,11.12,5.8,1.997,V
2020-01-17 14:00:00,39.02,33517.0,30080.416,39.11,11.12,5.8,1.997,V
2020-01-17 15:00:00,39.11,33007.0,29743.964,41.37,11.12,5.8,1.997,V
2020-01-17 16:00:00,41.37,33180.0,29730.296,43.98,11.12,5.8,1.997,V
2020-01-17 17:00:00,43.98,34831.0,30994.35,46.0,11.12,5.8,1.997,V
2020-01-17 18:00:00,47.11,35893.0,31876.654,44.66,11.12,5.8,1.997,V
2020-01-17 19:00:00,49.73,36105.0,31770.176,40.99,11.12,5.8,1.997,V
2020-01-17 20:00:00,51.75,35459.0,31026.97,33.9,11.12,5.8,1.997,V
2020-01-17 21:00:00,50.3,33116.0,28733.649,33.38,11.12,5.8,1.997,V
2020-01-17 22:00:00,46.16,30236.0,26256.248,33.0,11.12,5.8,1.997,V
2020-01-17 23:00:00,44.01,28268.0,24626.255,32.87,11.12,5.8,1.997,V
2020-01-18 00:00:00,45.0,26144.0,22763.263,29.73,11.09,4.71,1.1155,S
2020-01-18 01:00:00,42.14,24699.0,21512.545,31.3,11.09,4.71,1.1155,S
2020-01-18 02:00:00,37.81,23936.0,20724.358,26.45,11.09,4.71,1.1155,S
2020-01-18 03:00:00,37.2,23544.0,20309.813,26.52,11.09,4.71,1.1155,S
2020-01-18 04:00:00,33.0,23511.0,20226.645,27.05,11.09,4.71,1.1155,S
2020-01-18 05:00:00,32.05,24249.0,20930.209,32.45,11.09,4.71,1.1155,S
2020-01-18 06:00:00,33.63,26003.0,22281.864,33.21,11.09,4.71,1.1155,S
2020-01-18 07:00:00,37.2,27599.0,24007.918,37.74,11.09,4.71,1.1155,S
2020-01-18 08:00:00,37.74,30244.0,26368.357,38.92,11.09,4.71,1.1155,S
2020-01-18 09:00:00,38.92,32256.0,28339.893,40.0,11.09,4.71,1.1155,S
2020-01-18 10:00:00,40.0,32525.0,28717.309,39.3,11.09,4.71,1.1155,S
2020-01-18 11:00:00,39.3,32157.0,28437.853,39.59,11.09,4.71,1.1155,S
2020-01-18 12:00:00,39.59,32185.0,28442.898,37.86,11.09,4.71,1.1155,S
2020-01-18 13:00:00,37.86,31587.0,27714.22,35.69,11.09,4.71,1.1155,S
2020-01-18 14:00:00,35.69,30277.0,26425.235,36.55,11.09,4.71,1.1155,S
2020-01-18 15:00:00,35.69,29424.0,25626.266,37.41,11.09,4.71,1.1155,S
2020-01-18 16:00:00,37.41,29451.0,25624.976,41.3,11.09,4.71,1.1155,S
2020-01-18 17:00:00,41.3,31363.0,26988.369,43.04,11.09,4.71,1.1155,S
2020-01-18 18:00:00,43.04,32638.0,28032.508,41.91,11.09,4.71,1.1155,S
2020-01-18 19:00:00,41.91,33332.0,28265.827,39.81,11.09,4.71,1.1155,S
2020-01-18 20:00:00,39.81,33074.0,27902.718,35.13,11.09,4.71,1.1155,S
2020-01-18 21:00:00,39.19,31404.0,26536.126,37.92,11.09,4.71,1.1155,S
2020-01-18 22:00:00,37.92,29069.0,24656.661,35.69,11.09,4.71,1.1155,S
2020-01-18 23:00:00,35.69,26579.0,22720.28,33.33,11.09,4.71,1.1155,S
2020-01-19 00:00:00,33.33,24406.0,20780.835,30.98,11.89,3.7,1.74,D
2020-01-19 01:00:00,30.98,22892.0,19522.787,29.9,11.89,3.7,1.74,D
2020-01-19 02:00:00,29.9,22029.0,18872.924,28.79,11.89,3.7,1.74,D
2020-01-19 03:00:00,28.79,21635.0,18705.504,27.71,11.89,3.7,1.74,D
2020-01-19 04:00:00,27.71,21648.0,18681.329,27.26,11.89,3.7,1.74,D
2020-01-19 05:00:00,27.26,22261.0,19086.308,27.82,11.89,3.7,1.74,D
2020-01-19 06:00:00,26.5,23436.0,19915.63,30.03,11.89,3.7,1.74,D
2020-01-19 07:00:00,25.8,24237.0,20728.149,31.79,11.89,3.7,1.74,D
2020-01-19 08:00:00,26.8,26457.0,22563.681,35.2,11.89,3.7,1.74,D
2020-01-19 09:00:00,28.51,28778.0,24742.747,34.835,11.89,3.7,1.74,D
2020-01-19 10:00:00,29.5,29813.0,25795.305,34.47,11.89,3.7,1.74,D
2020-01-19 11:00:00,29.4,29907.0,26062.358,33.36,11.89,3.7,1.74,D
2020-01-19 12:00:00,28.8,30435.0,26492.553,29.9,11.89,3.7,1.74,D
2020-01-19 13:00:00,29.4,30330.0,26322.572,28.51,11.89,3.7,1.74,D
2020-01-19 14:00:00,28.51,28959.0,25067.636,29.12,11.89,3.7,1.74,D
2020-01-19 15:00:00,28.3,28125.0,24349.14,29.14,11.89,3.7,1.74,D
2020-01-19 16:00:00,28.0,28253.0,24455.99,33.55,11.89,3.7,1.74,D
2020-01-19 17:00:00,28.28,30512.0,26270.259,44.24,11.89,3.7,1.74,D
2020-01-19 18:00:00,29.9,32378.0,27926.733,43.89,11.89,3.7,1.74,D
2020-01-19 19:00:00,35.0,33672.0,28973.972,41.14,11.89,3.7,1.74,D
2020-01-19 20:00:00,37.43,33530.0,28853.82,36.74,11.89,3.7,1.74,D
2020-01-19 21:00:00,36.74,32016.0,27615.495,40.0,11.89,3.7,1.74,D
2020-01-19 22:00:00,30.5,29262.0,25329.034,36.15,11.89,3.7,1.74,D
2020-01-19 23:00:00,29.01,25872.0,23042.223,34.24,11.89,3.7,1.74,D
2020-01-20 00:00:00,28.51,23818.0,21326.92,34.01,11.32,1.0,1.385,L
2020-01-20 01:00:00,25.5,22716.0,20258.978,33.08,11.32,1.0,1.385,L
2020-01-20 02:00:00,18.0,22232.0,19929.383,32.1,11.32,1.0,1.385,L
2020-01-20 03:00:00,14.0,22322.0,19946.184,31.5,11.32,1.0,1.385,L
2020-01-20 04:00:00,14.0,23274.0,20755.56,34.12,11.32,1.0,1.385,L
2020-01-20 05:00:00,21.01,26505.0,23933.983,45.63,11.32,1.0,1.385,L
2020-01-20 06:00:00,28.51,31649.0,28694.24,52.77,11.32,1.0,1.385,L
2020-01-20 07:00:00,37.21,35347.0,31814.675,59.32,11.32,1.0,1.385,L
2020-01-20 08:00:00,39.93,36717.0,33420.055,57.01,11.32,1.0,1.385,L
2020-01-20 09:00:00,41.11,37826.0,34391.151,50.63,11.32,1.0,1.385,L
2020-01-20 10:00:00,41.27,38060.0,34712.975,48.17,11.32,1.0,1.385,L
2020-01-20 11:00:00,39.85,37739.0,34604.665,43.96,11.32,1.0,1.385,L
2020-01-20 12:00:00,39.69,37631.0,34580.611,43.02,11.32,1.0,1.385,L
2020-01-20 13:00:00,39.98,36565.0,33603.25,43.11,11.32,1.0,1.385,L
2020-01-20 14:00:00,39.23,35861.0,33108.237,44.7,11.32,1.0,1.385,L
2020-01-20 15:00:00,38.93,35469.0,32771.054,46.0,11.32,1.0,1.385,L
2020-01-20 16:00:00,39.36,35620.0,32940.524,55.91,11.32,1.0,1.385,L
2020-01-20 17:00:00,39.85,37360.0,34020.098,57.05,11.32,1.0,1.385,L
2020-01-20 18:00:00,41.27,38510.0,34977.576,54.02,11.32,1.0,1.385,L
2020-01-20 19:00:00,43.43,38749.0,35035.469,48.68,11.32,1.0,1.385,L
2020-01-20 20:00:00,44.48,37503.0,33699.335,44.35,11.32,1.0,1.385,L
2020-01-20 21:00:00,43.98,34426.0,30677.546,41.74,11.32,1.0,1.385,L
2020-01-20 22:00:00,41.74,30890.0,27484.479,39.61,11.32,1.0,1.385,L
2020-01-20 23:00:00,37.69,28825.0,25104.726,35.38,11.32,1.0,1.385,L
2020-01-21 00:00:00,32.7,26621.0,23203.386,34.92,11.96,2.98,1.1765,M
2020-01-21 01:00:00,31.0,25305.0,22133.635,35.62,11.96,2.98,1.1765,M
2020-01-21 02:00:00,29.69,24814.0,21816.152,34.34,11.96,2.98,1.1765,M
2020-01-21 03:00:00,28.4,24711.0,21768.652,34.76,11.96,2.98,1.1765,M
2020-01-21 04:00:00,28.28,25347.0,22391.373,36.46,11.96,2.98,1.1765,M
2020-01-21 05:00:00,29.01,28163.0,24994.462,42.39,11.96,2.98,1.1765,M
2020-01-21 06:00:00,31.0,33164.0,29365.534,50.91,11.96,2.98,1.1765,M
2020-01-21 07:00:00,40.0,36498.0,32396.282,60.07,11.96,2.98,1.1765,M
2020-01-21 08:00:00,41.87,37744.0,33967.875,58.68,11.96,2.98,1.1765,M
2020-01-21 09:00:00,42.67,38553.0,34911.227,53.63,11.96,2.98,1.1765,M
2020-01-21 10:00:00,42.67,38547.0,35061.071,52.0,11.96,2.98,1.1765,M
2020-01-21 11:00:00,42.01,38290.0,35050.647,47.32,11.96,2.98,1.1765,M
2020-01-21 12:00:00,41.92,38358.0,34850.519,45.63,11.96,2.98,1.1765,M
2020-01-21 13:00:00,42.45,37038.0,33604.452,45.97,11.96,2.98,1.1765,M
2020-01-21 14:00:00,41.06,36355.0,32998.868,47.71,11.96,2.98,1.1765,M
2020-01-21 15:00:00,41.04,35898.0,32715.29,49.98,11.96,2.98,1.1765,M
2020-01-21 16:00:00,41.06,36332.0,32820.08,57.62,11.96,2.98,1.1765,M
2020-01-21 17:00:00,41.6,37794.0,33686.392,62.05,11.96,2.98,1.1765,M
2020-01-21 18:00:00,43.51,39129.0,34548.413,57.6,11.96,2.98,1.1765,M
2020-01-21 19:00:00,45.33,39709.0,34588.288,49.95,11.96,2.98,1.1765,M
2020-01-21 20:00:00,46.47,38468.0,33379.824,46.03,11.96,2.98,1.1765,M
2020-01-21 21:00:00,45.33,35370.0,30533.067,43.4,11.96,2.98,1.1765,M
2020-01-21 22:00:00,42.67,31787.0,27257.675,42.08,11.96,2.98,1.1765,M
2020-01-21 23:00:00,37.92,28811.0,24989.211,38.7,11.96,2.98,1.1765,M
2020-01-22 00:00:00,38.7,26584.0,23024.425,36.67,13.6,4.13,1.6469,X
2020-01-22 01:00:00,36.67,25292.0,21950.312,35.76,13.6,4.13,1.6469,X
2020-01-22 02:00:00,35.76,24820.0,21538.62,33.85,13.6,4.13,1.6469,X
2020-01-22 03:00:00,33.85,24679.0,21476.31,33.7,13.6,4.13,1.6469,X
2020-01-22 04:00:00,33.7,25310.0,22176.592,35.04,13.6,4.13,1.6469,X
2020-01-22 05:00:00,35.04,27936.0,24753.167,40.55,13.6,4.13,1.6469,X
2020-01-22 06:00:00,40.55,32453.0,29199.796,49.26,13.6,4.13,1.6469,X
2020-01-22 07:00:00,49.26,35600.0,32040.793,58.76,13.6,4.13,1.6469,X
2020-01-22 08:00:00,49.89,37041.0,33117.913,60.89,13.6,4.13,1.6469,X
2020-01-22 09:00:00,48.9,38078.0,33709.724,54.94,13.6,4.13,1.6469,X
2020-01-22 10:00:00,49.26,38260.0,33822.32,53.32,13.6,4.13,1.6469,X
2020-01-22 11:00:00,48.66,37862.0,33692.332,50.77,13.6,4.13,1.6469,X
2020-01-22 12:00:00,48.9,37791.0,33615.944,49.97,13.6,4.13,1.6469,X
2020-01-22 13:00:00,49.26,36683.0,32714.224,50.0,13.6,4.13,1.6469,X
2020-01-22 14:00:00,49.35,35987.0,32113.36,52.4,13.6,4.13,1.6469,X
2020-01-22 15:00:00,50.65,35531.0,31858.41,55.63,13.6,4.13,1.6469,X
2020-01-22 16:00:00,52.53,35906.0,31931.606,62.07,13.6,4.13,1.6469,X
2020-01-22 17:00:00,52.53,37255.0,32798.993,65.09,13.6,4.13,1.6469,X
2020-01-22 18:00:00,52.49,38520.0,33701.448,59.58,13.6,4.13,1.6469,X
2020-01-22 19:00:00,55.53,38888.0,33798.657,52.52,13.6,4.13,1.6469,X
2020-01-22 20:00:00,52.52,37647.0,32806.554,47.01,13.6,4.13,1.6469,X
2020-01-22 21:00:00,49.26,34725.0,30135.006,43.99,13.6,4.13,1.6469,X
2020-01-22 22:00:00,44.48,31230.0,27084.46,41.2,13.6,4.13,1.6469,X
2020-01-22 23:00:00,42.79,28661.0,24980.264,40.01,13.6,4.13,1.6469,X
2020-01-23 00:00:00,54.01,26484.0,23133.468,39.06,14.0,3.46,1.9404,J
2020-01-23 01:00:00,50.0,25240.0,22003.507,38.0,14.0,3.46,1.9404,J
2020-01-23 02:00:00,46.22,24750.0,21486.8,36.24,14.0,3.46,1.9404,J
2020-01-23 03:00:00,45.97,24604.0,21415.439,36.51,14.0,3.46,1.9404,J
2020-01-23 04:00:00,44.94,25382.0,22122.114,41.62,14.0,3.46,1.9404,J
2020-01-23 05:00:00,46.16,27978.0,24837.724,47.0,14.0,3.46,1.9404,J
2020-01-23 06:00:00,49.0,32679.0,29129.793,58.74,14.0,3.46,1.9404,J
2020-01-23 07:00:00,56.88,35954.0,31924.143,66.62,14.0,3.46,1.9404,J
2020-01-23 08:00:00,55.3,37718.0,33109.99,64.86,14.0,3.46,1.9404,J
2020-01-23 09:00:00,56.22,37789.0,33577.93,61.68,14.0,3.46,1.9404,J
2020-01-23 10:00:00,56.7,37646.0,33418.746,57.42,14.0,3.46,1.9404,J
2020-01-23 11:00:00,56.77,37260.0,33160.699,55.36,14.0,3.46,1.9404,J
2020-01-23 12:00:00,55.36,37115.0,33034.017,53.68,14.0,3.46,1.9404,J
2020-01-23 13:00:00,53.68,36065.0,31941.64,51.2,14.0,3.46,1.9404,J
2020-01-23 14:00:00,51.2,35489.0,31257.536,53.54,14.0,3.46,1.9404,J
2020-01-23 15:00:00,53.54,35249.0,31045.993,54.75,14.0,3.46,1.9404,J
2020-01-23 16:00:00,54.75,35500.0,31131.494,62.35,14.0,3.46,1.9404,J
2020-01-23 17:00:00,55.87,36849.0,32192.091,68.64,14.0,3.46,1.9404,J
2020-01-23 18:00:00,56.88,38464.0,33216.656,60.4,14.0,3.46,1.9404,J
2020-01-23 19:00:00,57.08,38665.0,33503.619,55.53,14.0,3.46,1.9404,J
2020-01-23 20:00:00,57.01,37733.0,32652.794,47.16,14.0,3.46,1.9404,J
2020-01-23 21:00:00,56.7,34964.0,30114.113,43.9,14.0,3.46,1.9404,J
2020-01-23 22:00:00,53.57,31448.0,27226.42,42.6,14.0,3.46,1.9404,J
2020-01-23 23:00:00,48.42,28565.0,25242.451,37.14,14.0,3.46,1.9404,J
2020-01-24 00:00:00,50.5,26413.0,23275.238,40.82,11.91,4.85,1.1359,V
2020-01-24 01:00:00,46.0,25104.0,22158.241,39.01,11.91,4.85,1.1359,V
2020-01-24 02:00:00,43.75,24540.0,21744.121,36.92,11.91,4.85,1.1359,V
2020-01-24 03:00:00,42.04,24414.0,21664.425,36.38,11.91,4.85,1.1359,V
2020-01-24 04:00:00,42.98,25116.0,22331.147,36.66,11.91,4.85,1.1359,V
2020-01-24 05:00:00,44.51,27943.0,24919.593,46.09,11.91,4.85,1.1359,V
2020-01-24 06:00:00,46.16,32536.0,29185.345,58.29,11.91,4.85,1.1359,V
2020-01-24 07:00:00,56.5,35503.0,31893.283,66.74,11.91,4.85,1.1359,V
2020-01-24 08:00:00,56.5,36900.0,33041.537,65.0,11.91,4.85,1.1359,V
2020-01-24 09:00:00,56.88,37540.0,33453.198,61.12,11.91,4.85,1.1359,V
2020-01-24 10:00:00,56.88,37452.0,33400.739,58.84,11.91,4.85,1.1359,V
2020-01-24 11:00:00,56.88,37062.0,32968.181,56.61,11.91,4.85,1.1359,V
2020-01-24 12:00:00,56.61,36907.0,32849.382,53.29,11.91,4.85,1.1359,V
2020-01-24 13:00:00,53.29,35813.0,31718.842,52.0,11.91,4.85,1.1359,V
2020-01-24 14:00:00,52.0,34950.0,30900.919,53.06,11.91,4.85,1.1359,V
2020-01-24 15:00:00,53.06,34492.0,30499.678,54.01,11.91,4.85,1.1359,V
2020-01-24 16:00:00,54.01,34614.0,30490.667,60.79,11.91,4.85,1.1359,V
2020-01-24 17:00:00,57.08,35796.0,31417.902,65.1,11.91,4.85,1.1359,V
2020-01-24 18:00:00,60.11,36780.0,32321.322,59.97,11.91,4.85,1.1359,V
2020-01-24 19:00:00,59.97,36804.0,32182.457,52.15,11.91,4.85,1.1359,V
2020-01-24 20:00:00,57.35,36080.0,31353.561,45.1,11.91,4.85,1.1359,V
2020-01-24 21:00:00,59.01,33622.0,29056.842,44.59,11.91,4.85,1.1359,V
2020-01-24 22:00:00,55.87,30668.0,26709.101,42.51,11.91,4.85,1.1359,V
2020-01-24 23:00:00,52.32,28601.0,24946.477,42.0,11.91,4.85,1.1359,V
2020-01-25 00:00:00,51.92,26386.0,23041.262,40.48,10.94,5.87,1.2754,S
2020-01-25 01:00:00,49.57,24856.0,21648.931,37.01,10.94,5.87,1.2754,S
2020-01-25 02:00:00,46.92,24011.0,20941.975,35.14,10.94,5.87,1.2754,S
2020-01-25 03:00:00,45.99,23615.0,20609.71,32.87,10.94,5.87,1.2754,S
2020-01-25 04:00:00,44.94,23611.0,20518.348,32.84,10.94,5.87,1.2754,S
2020-01-25 05:00:00,44.94,24366.0,21110.577,34.12,10.94,5.87,1.2754,S
2020-01-25 06:00:00,44.75,26031.0,22395.679,37.1,10.94,5.87,1.2754,S
2020-01-25 07:00:00,41.96,27820.0,23982.173,42.42,10.94,5.87,1.2754,S
2020-01-25 08:00:00,42.42,30486.0,26419.861,44.97,10.94,5.87,1.2754,S
2020-01-25 09:00:00,44.97,32584.0,28477.708,45.96,10.94,5.87,1.2754,S
2020-01-25 10:00:00,48.42,32985.0,29051.231,44.89,10.94,5.87,1.2754,S
2020-01-25 11:00:00,48.81,32792.0,28941.441,43.67,10.94,5.87,1.2754,S
2020-01-25 12:00:00,49.87,32843.0,28804.147,41.14,10.94,5.87,1.2754,S
2020-01-25 13:00:00,49.87,32147.0,28017.381,39.61,10.94,5.87,1.2754,S
2020-01-25 14:00:00,49.51,31019.0,26904.63,41.29,10.94,5.87,1.2754,S
2020-01-25 15:00:00,46.61,30162.0,26142.862,43.27,10.94,5.87,1.2754,S
2020-01-25 16:00:00,45.98,30161.0,25921.057,46.25,10.94,5.87,1.2754,S
2020-01-25 17:00:00,47.84,31691.0,27079.524,49.99,10.94,5.87,1.2754,S
2020-01-25 18:00:00,51.02,32844.0,28051.728,45.84,10.94,5.87,1.2754,S
2020-01-25 19:00:00,52.98,33250.0,28467.744,43.01,10.94,5.87,1.2754,S
2020-01-25 20:00:00,53.7,33043.0,28196.777,38.25,10.94,5.87,1.2754,S
2020-01-25 21:00:00,53.68,31446.0,26819.002,40.57,10.94,5.87,1.2754,S
2020-01-25 22:00:00,50.52,29023.0,25008.875,36.58,10.94,5.87,1.2754,S
2020-01-25 23:00:00,49.02,26445.0,22999.289,34.43,10.94,5.87,1.2754,S
2020-01-26 00:00:00,48.0,24196.0,21115.711,34.19,11.48,4.06,2.3923,D
2020-01-26 01:00:00,45.09,22682.0,19796.107,32.4,11.48,4.06,2.3923,D
2020-01-26 02:00:00,43.9,21845.0,19013.185,29.84,11.48,4.06,2.3923,D
2020-01-26 03:00:00,43.9,21483.0,18794.024,29.33,11.48,4.06,2.3923,D
2020-01-26 04:00:00,38.0,21546.0,18816.029,28.74,11.48,4.06,2.3923,D
2020-01-26 05:00:00,37.8,22092.0,19188.33,29.42,11.48,4.06,2.3923,D
2020-01-26 06:00:00,36.6,23042.0,19927.808,29.6,11.48,4.06,2.3923,D
2020-01-26 07:00:00,34.1,23916.0,20772.446,31.37,11.48,4.06,2.3923,D
2020-01-26 08:00:00,34.1,25987.0,22710.284,35.65,11.48,4.06,2.3923,D
2020-01-26 09:00:00,37.2,28224.0,24619.25,40.12,11.48,4.06,2.3923,D
2020-01-26 10:00:00,40.12,29176.0,25425.985,41.35,11.48,4.06,2.3923,D
2020-01-26 11:00:00,41.35,29159.0,25306.531,41.86,11.48,4.06,2.3923,D
2020-01-26 12:00:00,41.86,29545.0,25415.474,38.23,11.48,4.06,2.3923,D
2020-01-26 13:00:00,38.23,29445.0,25101.729,36.03,11.48,4.06,2.3923,D
2020-01-26 14:00:00,36.03,28177.0,24037.863,34.56,11.48,4.06,2.3923,D
2020-01-26 15:00:00,34.56,27439.0,23383.038,33.43,11.48,4.06,2.3923,D
2020-01-26 16:00:00,33.43,27497.0,23286.842,39.99,11.48,4.06,2.3923,D
2020-01-26 17:00:00,39.99,29500.0,24932.423,42.0,11.48,4.06,2.3923,D
2020-01-26 18:00:00,42.0,31292.0,27055.583,44.42,11.48,4.06,2.3923,D
2020-01-26 19:00:00,44.43,32548.0,28146.521,32.63,11.48,4.06,2.3923,D
2020-01-26 20:00:00,46.03,32599.0,28253.867,29.12,11.48,4.06,2.3923,D
2020-01-26 21:00:00,45.05,31230.0,27162.916,33.05,11.48,4.06,2.3923,D
2020-01-26 22:00:00,41.82,28635.0,25023.601,30.6,11.48,4.06,2.3923,D
2020-01-26 23:00:00,36.6,25998.0,22770.455,28.48,11.48,4.06,2.3923,D
2020-01-27 00:00:00,35.3,23952.0,21069.292,28.14,11.23,3.86,1.4047,L
2020-01-27 01:00:00,33.28,22769.0,20100.614,27.13,11.23,3.86,1.4047,L
2020-01-27 02:00:00,32.0,22266.0,19635.872,23.56,11.23,3.86,1.4047,L
2020-01-27 03:00:00,31.6,22335.0,19750.771,21.31,11.23,3.86,1.4047,L
2020-01-27 04:00:00,31.6,23236.0,20602.708,26.91,11.23,3.86,1.4047,L
2020-01-27 05:00:00,32.11,26447.0,23818.448,29.92,11.23,3.86,1.4047,L
2020-01-27 06:00:00,34.7,31386.0,28477.143,42.2,11.23,3.86,1.4047,L
2020-01-27 07:00:00,42.2,34787.0,31259.316,45.73,11.23,3.86,1.4047,L
